graph_hex,layout_idx,grid_spacing,env_size,radius,all_positionings_planar,layout_planar,graph_poss,adj_m,eucd_m,wspd_m
1024C905,367,110,"[900, 900]",410.0,False,False,"[(550, 770), (330, 110), (770, 220), (550, 110), (110, 330), (440, 550), (330, 660), (330, 330)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 695.7010852370435, 592.3681287847954, 660.0, 622.2539674441618, 245.96747752497686, 245.96747752497686, 491.9349550499537], [695.7010852370435, 0.0, 453.54161881794266, 220.0, 311.1269837220809, 453.54161881794266, 550.0, 220.0], [592.3681287847954, 453.54161881794266, 0.0, 245.96747752497686, 669.1038783328041, 466.6904755831214, 622.2539674441618, 453.54161881794266], [660.0, 220.0, 245.96747752497686, 0.0, 491.9349550499537, 453.54161881794266, 592.3681287847954, 311.1269837220809], [622.2539674441618, 311.1269837220809, 669.1038783328041, 491.9349550499537, 0.0, 396.6106403010388, 396.6106403010388, 220.0], [245.96747752497686, 453.54161881794266, 466.6904755831214, 453.54161881794266, 396.6106403010388, 0.0, 155.56349186104046, 245.96747752497686], [245.96747752497686, 550.0, 622.2539674441618, 592.3681287847954, 396.6106403010388, 155.56349186104046, 0.0, 330.0], [491.9349550499537, 220.0, 453.54161881794266, 311.1269837220809, 220.0, 245.96747752497686, 330.0, 0.0]]","[[0.0, 711.9349550499537, 1444.1889224941156, 1431.040065728937, 1023.0619387720346, 977.4984469109942, 821.9349550499537, 491.9349550499537], [711.9349550499537, 0.0, 1172.2539674441618, 1159.1051106789832, 311.1269837220809, 705.5634918610405, 550.0, 220.0], [1444.1889224941156, 1172.2539674441618, 0.0, 245.96747752497686, 1483.3809511662428, 699.5090963429195, 622.2539674441618, 952.2539674441618], [1431.040065728937, 1159.1051106789832, 245.96747752497686, 0.0, 1470.232094401064, 453.54161881794266, 609.1051106789831, 939.1051106789831], [1023.0619387720346, 311.1269837220809, 1483.3809511662428, 1470.232094401064, 0.0, 1016.6904755831214, 861.1269837220809, 531.1269837220809], [977.4984469109942, 705.5634918610405, 699.5090963429195, 453.54161881794266, 1016.6904755831214, 0.0, 155.56349186104046, 485.56349186104046], [821.9349550499537, 550.0, 622.2539674441618, 609.1051106789831, 861.1269837220809, 155.56349186104046, 0.0, 330.0], [491.9349550499537, 220.0, 952.2539674441618, 939.1051106789831, 531.1269837220809, 485.56349186104046, 330.0, 0.0]]"
1024C905,368,110,"[900, 900]",410.0,False,False,"[(550, 330), (220, 330), (220, 220), (330, 660), (770, 220), (110, 440), (660, 770), (660, 440)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 330.0, 347.85054261852173, 396.6106403010388, 245.96747752497686, 453.54161881794266, 453.54161881794266, 155.56349186104046], [330.0, 0.0, 110.0, 347.85054261852173, 560.8921464952064, 155.56349186104046, 622.2539674441618, 453.54161881794266], [347.85054261852173, 110.0, 0.0, 453.54161881794266, 550.0, 245.96747752497686, 704.3436661176133, 491.9349550499537], [396.6106403010388, 347.85054261852173, 453.54161881794266, 0.0, 622.2539674441618, 311.1269837220809, 347.85054261852173, 396.6106403010388], [245.96747752497686, 560.8921464952064, 550.0, 622.2539674441618, 0.0, 695.7010852370435, 560.8921464952064, 245.96747752497686], [453.54161881794266, 155.56349186104046, 245.96747752497686, 311.1269837220809, 695.7010852370435, 0.0, 641.404708432983, 550.0], [453.54161881794266, 622.2539674441618, 704.3436661176133, 347.85054261852173, 560.8921464952064, 641.404708432983, 0.0, 330.0], [155.56349186104046, 453.54161881794266, 491.9349550499537, 396.6106403010388, 245.96747752497686, 550.0, 330.0, 0.0]]","[[0.0, 609.1051106789831, 1189.9071579786537, 1438.0951840161042, 1169.9972571741896, 1126.9682002940235, 485.56349186104046, 155.56349186104046], [609.1051106789831, 0.0, 1487.885284935556, 1736.0733109730065, 560.8921464952064, 1424.9463272509256, 783.5416188179427, 453.54161881794266], [1189.9071579786537, 1487.885284935556, 0.0, 453.54161881794266, 2048.7774314307626, 764.6686025400236, 704.3436661176133, 1034.3436661176133], [1438.0951840161042, 1736.0733109730065, 453.54161881794266, 0.0, 2296.9654574682127, 311.1269837220809, 952.531692155064, 1282.5316921550639], [1169.9972571741896, 560.8921464952064, 2048.7774314307626, 2296.9654574682127, 0.0, 1985.838473746132, 1344.433765313149, 1014.433765313149], [1126.9682002940235, 1424.9463272509256, 764.6686025400236, 311.1269837220809, 1985.838473746132, 0.0, 641.404708432983, 971.404708432983], [485.56349186104046, 783.5416188179427, 704.3436661176133, 952.531692155064, 1344.433765313149, 641.404708432983, 0.0, 330.0], [155.56349186104046, 453.54161881794266, 1034.3436661176133, 1282.5316921550639, 1014.433765313149, 971.404708432983, 330.0, 0.0]]"
1024C905,369,110,"[900, 900]",410.0,False,False,"[(660, 440), (660, 770), (660, 550), (660, 660), (440, 660), (330, 220), (110, 440), (220, 660)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 330.0, 110.0, 220.0, 311.1269837220809, 396.6106403010388, 550.0, 491.9349550499537], [330.0, 0.0, 220.0, 110.0, 245.96747752497686, 641.404708432983, 641.404708432983, 453.54161881794266], [110.0, 220.0, 0.0, 110.0, 245.96747752497686, 466.6904755831214, 560.8921464952064, 453.54161881794266], [220.0, 110.0, 110.0, 0.0, 220.0, 550.0, 592.3681287847954, 440.0], [311.1269837220809, 245.96747752497686, 245.96747752497686, 220.0, 0.0, 453.54161881794266, 396.6106403010388, 220.0], [396.6106403010388, 641.404708432983, 466.6904755831214, 550.0, 453.54161881794266, 0.0, 311.1269837220809, 453.54161881794266], [550.0, 641.404708432983, 560.8921464952064, 592.3681287847954, 396.6106403010388, 311.1269837220809, 0.0, 245.96747752497686], [491.9349550499537, 453.54161881794266, 453.54161881794266, 440.0, 220.0, 453.54161881794266, 245.96747752497686, 0.0]]","[[0.0, 945.4765738678964, 1298.794579070137, 1408.794579070137, 1191.4440513928732, 1049.0294162970115, 737.9024325749306, 491.9349550499537], [945.4765738678964, 0.0, 1260.4012428381259, 1370.4012428381259, 245.96747752497686, 1010.6360800650004, 699.5090963429195, 453.54161881794266], [1298.794579070137, 1260.4012428381259, 0.0, 110.0, 1506.3687203631027, 660.0, 560.8921464952064, 806.8596240201832], [1408.794579070137, 1370.4012428381259, 110.0, 0.0, 1616.3687203631027, 550.0, 670.8921464952064, 916.8596240201832], [1191.4440513928732, 245.96747752497686, 1506.3687203631027, 1616.3687203631027, 0.0, 1256.6035575899773, 945.4765738678964, 699.5090963429195], [1049.0294162970115, 1010.6360800650004, 660.0, 550.0, 1256.6035575899773, 0.0, 311.1269837220809, 557.0944612470578], [737.9024325749306, 699.5090963429195, 560.8921464952064, 670.8921464952064, 945.4765738678964, 311.1269837220809, 0.0, 245.96747752497686], [491.9349550499537, 453.54161881794266, 806.8596240201832, 916.8596240201832, 699.5090963429195, 557.0944612470578, 245.96747752497686, 0.0]]"
1024C905,370,110,"[900, 900]",410.0,False,False,"[(110, 660), (220, 660), (220, 220), (110, 330), (550, 770), (770, 660), (550, 550), (660, 770)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 110.0, 453.54161881794266, 330.0, 453.54161881794266, 660.0, 453.54161881794266, 560.8921464952064], [110.0, 0.0, 440.0, 347.85054261852173, 347.85054261852173, 550.0, 347.85054261852173, 453.54161881794266], [453.54161881794266, 440.0, 0.0, 155.56349186104046, 641.404708432983, 704.3436661176133, 466.6904755831214, 704.3436661176133], [330.0, 347.85054261852173, 155.56349186104046, 0.0, 622.2539674441618, 737.9024325749306, 491.9349550499537, 704.3436661176133], [453.54161881794266, 347.85054261852173, 641.404708432983, 622.2539674441618, 0.0, 245.96747752497686, 220.0, 110.0], [660.0, 550.0, 704.3436661176133, 737.9024325749306, 245.96747752497686, 0.0, 245.96747752497686, 155.56349186104046], [453.54161881794266, 347.85054261852173, 466.6904755831214, 491.9349550499537, 220.0, 245.96747752497686, 0.0, 245.96747752497686], [560.8921464952064, 453.54161881794266, 704.3436661176133, 704.3436661176133, 110.0, 155.56349186104046, 245.96747752497686, 0.0]]","[[0.0, 1014.433765313149, 1273.5500996033047, 1429.113591464345, 1362.2843079316708, 1052.82710154516, 806.8596240201832, 560.8921464952064], [1014.433765313149, 0.0, 1166.1995719260408, 1321.7630637870814, 347.85054261852173, 945.4765738678964, 699.5090963429195, 453.54161881794266], [1273.5500996033047, 1166.1995719260408, 0.0, 155.56349186104046, 1514.0501145445628, 712.6579531080982, 466.6904755831214, 712.6579531080982], [1429.113591464345, 1321.7630637870814, 155.56349186104046, 0.0, 1669.6136064056032, 737.9024325749306, 622.2539674441618, 868.2214449691387], [1362.2843079316708, 347.85054261852173, 1514.0501145445628, 1669.6136064056032, 0.0, 1293.3271164864182, 1047.3596389614413, 801.3921614364644], [1052.82710154516, 945.4765738678964, 712.6579531080982, 737.9024325749306, 1293.3271164864182, 0.0, 245.96747752497686, 491.9349550499537], [806.8596240201832, 699.5090963429195, 466.6904755831214, 622.2539674441618, 1047.3596389614413, 245.96747752497686, 0.0, 245.96747752497686], [560.8921464952064, 453.54161881794266, 712.6579531080982, 868.2214449691387, 801.3921614364644, 491.9349550499537, 245.96747752497686, 0.0]]"
1024C905,371,110,"[900, 900]",410.0,False,False,"[(770, 220), (660, 440), (330, 110), (770, 550), (110, 660), (440, 110), (220, 330), (330, 770)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 245.96747752497686, 453.54161881794266, 330.0, 793.2212806020776, 347.85054261852173, 560.8921464952064, 704.3436661176133], [245.96747752497686, 0.0, 466.6904755831214, 155.56349186104046, 592.3681287847954, 396.6106403010388, 453.54161881794266, 466.6904755831214], [453.54161881794266, 466.6904755831214, 0.0, 622.2539674441618, 592.3681287847954, 110.0, 245.96747752497686, 660.0], [330.0, 155.56349186104046, 622.2539674441618, 0.0, 669.1038783328041, 550.0, 592.3681287847954, 491.9349550499537], [793.2212806020776, 592.3681287847954, 592.3681287847954, 669.1038783328041, 0.0, 641.404708432983, 347.85054261852173, 245.96747752497686], [347.85054261852173, 396.6106403010388, 110.0, 550.0, 641.404708432983, 0.0, 311.1269837220809, 669.1038783328041], [560.8921464952064, 453.54161881794266, 245.96747752497686, 592.3681287847954, 347.85054261852173, 311.1269837220809, 0.0, 453.54161881794266], [704.3436661176133, 466.6904755831214, 660.0, 491.9349550499537, 245.96747752497686, 669.1038783328041, 453.54161881794266, 0.0]]","[[0.0, 1171.0341417007348, 1403.8527624605329, 2019.012268657637, 1763.4022704855302, 1469.012268657637, 1157.885284935556, 704.3436661176133], [1171.0341417007348, 0.0, 1166.1995719260408, 1781.359078123145, 592.3681287847954, 1231.359078123145, 920.232094401064, 466.6904755831214], [1403.8527624605329, 1166.1995719260408, 0.0, 622.2539674441618, 1758.5677007108363, 557.0944612470578, 245.96747752497686, 699.5090963429195], [2019.012268657637, 1781.359078123145, 622.2539674441618, 0.0, 2373.7272069079404, 550.0, 861.1269837220809, 1314.6686025400236], [1763.4022704855302, 592.3681287847954, 1758.5677007108363, 2373.7272069079404, 0.0, 1823.7272069079404, 1512.6002231858595, 1059.0586043679168], [1469.012268657637, 1231.359078123145, 557.0944612470578, 550.0, 1823.7272069079404, 0.0, 311.1269837220809, 764.6686025400236], [1157.885284935556, 920.232094401064, 245.96747752497686, 861.1269837220809, 1512.6002231858595, 311.1269837220809, 0.0, 453.54161881794266], [704.3436661176133, 466.6904755831214, 699.5090963429195, 1314.6686025400236, 1059.0586043679168, 764.6686025400236, 453.54161881794266, 0.0]]"
1024C905,372,110,"[900, 900]",410.0,False,False,"[(660, 220), (660, 440), (110, 440), (550, 220), (110, 550), (220, 220), (330, 330), (550, 660)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 220.0, 592.3681287847954, 110.0, 641.404708432983, 440.0, 347.85054261852173, 453.54161881794266], [220.0, 0.0, 550.0, 245.96747752497686, 560.8921464952064, 491.9349550499537, 347.85054261852173, 245.96747752497686], [592.3681287847954, 550.0, 0.0, 491.9349550499537, 110.0, 245.96747752497686, 245.96747752497686, 491.9349550499537], [110.0, 245.96747752497686, 491.9349550499537, 0.0, 550.0, 330.0, 245.96747752497686, 440.0], [641.404708432983, 560.8921464952064, 110.0, 550.0, 0.0, 347.85054261852173, 311.1269837220809, 453.54161881794266], [440.0, 491.9349550499537, 245.96747752497686, 330.0, 347.85054261852173, 0.0, 155.56349186104046, 550.0], [347.85054261852173, 347.85054261852173, 245.96747752497686, 245.96747752497686, 311.1269837220809, 155.56349186104046, 0.0, 396.6106403010388], [453.54161881794266, 245.96747752497686, 491.9349550499537, 440.0, 453.54161881794266, 550.0, 396.6106403010388, 0.0]]","[[0.0, 699.5090963429195, 1096.1197366439583, 1335.715750980022, 1260.4012428381259, 1005.715750980022, 850.1522591189814, 453.54161881794266], [699.5090963429195, 0.0, 888.5455953509925, 1128.1416096870562, 560.8921464952064, 798.1416096870562, 642.5781178260156, 245.96747752497686], [1096.1197366439583, 888.5455953509925, 0.0, 491.9349550499537, 1449.4377418461988, 401.5309693860173, 245.96747752497686, 642.5781178260156], [1335.715750980022, 1128.1416096870562, 491.9349550499537, 0.0, 1689.0337561822626, 330.0, 485.56349186104046, 882.1741321620793], [1260.4012428381259, 560.8921464952064, 1449.4377418461988, 1689.0337561822626, 0.0, 1359.0337561822626, 1203.470264321222, 806.8596240201832], [1005.715750980022, 798.1416096870562, 401.5309693860173, 330.0, 1359.0337561822626, 0.0, 155.56349186104046, 552.1741321620793], [850.1522591189814, 642.5781178260156, 245.96747752497686, 485.56349186104046, 1203.470264321222, 155.56349186104046, 0.0, 396.6106403010388], [453.54161881794266, 245.96747752497686, 642.5781178260156, 882.1741321620793, 806.8596240201832, 552.1741321620793, 396.6106403010388, 0.0]]"
1024C905,373,110,"[900, 900]",410.0,False,False,"[(770, 440), (110, 550), (770, 660), (440, 660), (330, 440), (330, 330), (660, 110), (330, 110)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 669.1038783328041, 220.0, 396.6106403010388, 440.0, 453.54161881794266, 347.85054261852173, 550.0], [669.1038783328041, 0.0, 669.1038783328041, 347.85054261852173, 245.96747752497686, 311.1269837220809, 704.3436661176133, 491.9349550499537], [220.0, 669.1038783328041, 0.0, 330.0, 491.9349550499537, 550.0, 560.8921464952064, 704.3436661176133], [396.6106403010388, 347.85054261852173, 330.0, 0.0, 245.96747752497686, 347.85054261852173, 592.3681287847954, 560.8921464952064], [440.0, 245.96747752497686, 491.9349550499537, 245.96747752497686, 0.0, 110.0, 466.6904755831214, 330.0], [453.54161881794266, 311.1269837220809, 550.0, 347.85054261852173, 110.0, 0.0, 396.6106403010388, 220.0], [347.85054261852173, 704.3436661176133, 560.8921464952064, 592.3681287847954, 466.6904755831214, 396.6106403010388, 0.0, 330.0], [550.0, 491.9349550499537, 704.3436661176133, 560.8921464952064, 330.0, 220.0, 330.0, 0.0]]","[[0.0, 1041.9349550499537, 1440.8921464952064, 1624.4611829195605, 1287.9024325749306, 1276.6106403010388, 880.0, 550.0], [1041.9349550499537, 0.0, 1382.82710154516, 1566.3961379695143, 245.96747752497686, 1218.5455953509925, 821.9349550499537, 491.9349550499537], [1440.8921464952064, 1382.82710154516, 0.0, 330.0, 1628.794579070137, 677.8505426185218, 560.8921464952064, 890.8921464952064], [1624.4611829195605, 1566.3961379695143, 330.0, 0.0, 1812.3636154944911, 347.85054261852173, 744.4611829195605, 1074.4611829195605], [1287.9024325749306, 245.96747752497686, 1628.794579070137, 1812.3636154944911, 0.0, 1464.5130728759693, 1067.9024325749306, 737.9024325749306], [1276.6106403010388, 1218.5455953509925, 677.8505426185218, 347.85054261852173, 1464.5130728759693, 0.0, 396.6106403010388, 726.6106403010388], [880.0, 821.9349550499537, 560.8921464952064, 744.4611829195605, 1067.9024325749306, 396.6106403010388, 0.0, 330.0], [550.0, 491.9349550499537, 890.8921464952064, 1074.4611829195605, 737.9024325749306, 726.6106403010388, 330.0, 0.0]]"
1024C905,374,110,"[900, 900]",410.0,False,False,"[(550, 330), (220, 660), (440, 220), (220, 550), (440, 110), (660, 330), (660, 550), (330, 330)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 466.6904755831214, 155.56349186104046, 396.6106403010388, 245.96747752497686, 110.0, 245.96747752497686, 220.0], [466.6904755831214, 0.0, 491.9349550499537, 110.0, 592.3681287847954, 550.0, 453.54161881794266, 347.85054261852173], [155.56349186104046, 491.9349550499537, 0.0, 396.6106403010388, 110.0, 245.96747752497686, 396.6106403010388, 155.56349186104046], [396.6106403010388, 110.0, 396.6106403010388, 0.0, 491.9349550499537, 491.9349550499537, 440.0, 245.96747752497686], [245.96747752497686, 592.3681287847954, 110.0, 491.9349550499537, 0.0, 311.1269837220809, 491.9349550499537, 245.96747752497686], [110.0, 550.0, 245.96747752497686, 491.9349550499537, 311.1269837220809, 0.0, 220.0, 330.0], [245.96747752497686, 453.54161881794266, 396.6106403010388, 440.0, 491.9349550499537, 220.0, 0.0, 396.6106403010388], [220.0, 347.85054261852173, 155.56349186104046, 245.96747752497686, 245.96747752497686, 330.0, 396.6106403010388, 0.0]]","[[0.0, 567.8505426185218, 1013.2212806020776, 1328.5455953509925, 1160.218671403317, 836.6106403010388, 616.6106403010388, 220.0], [567.8505426185218, 0.0, 1141.0718232205993, 1456.3961379695143, 592.3681287847954, 964.4611829195605, 744.4611829195605, 347.85054261852173], [1013.2212806020776, 1141.0718232205993, 0.0, 396.6106403010388, 1733.4399520053948, 616.6106403010388, 396.6106403010388, 793.2212806020776], [1328.5455953509925, 1456.3961379695143, 396.6106403010388, 0.0, 2048.7642667543096, 491.9349550499537, 711.9349550499537, 1108.5455953509925], [1160.218671403317, 592.3681287847954, 1733.4399520053948, 2048.7642667543096, 0.0, 1556.8293117043559, 1336.8293117043559, 940.2186714033171], [836.6106403010388, 964.4611829195605, 616.6106403010388, 491.9349550499537, 1556.8293117043559, 0.0, 220.0, 616.6106403010388], [616.6106403010388, 744.4611829195605, 396.6106403010388, 711.9349550499537, 1336.8293117043559, 220.0, 0.0, 396.6106403010388], [220.0, 347.85054261852173, 793.2212806020776, 1108.5455953509925, 940.2186714033171, 616.6106403010388, 396.6106403010388, 0.0]]"
1024C905,375,110,"[900, 900]",410.0,False,False,"[(550, 770), (330, 440), (660, 550), (110, 550), (330, 770), (110, 660), (330, 330), (550, 330)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 396.6106403010388, 245.96747752497686, 491.9349550499537, 220.0, 453.54161881794266, 491.9349550499537, 440.0], [396.6106403010388, 0.0, 347.85054261852173, 245.96747752497686, 330.0, 311.1269837220809, 110.0, 245.96747752497686], [245.96747752497686, 347.85054261852173, 0.0, 550.0, 396.6106403010388, 560.8921464952064, 396.6106403010388, 245.96747752497686], [491.9349550499537, 245.96747752497686, 550.0, 0.0, 311.1269837220809, 110.0, 311.1269837220809, 491.9349550499537], [220.0, 330.0, 396.6106403010388, 311.1269837220809, 0.0, 245.96747752497686, 440.0, 491.9349550499537], [453.54161881794266, 311.1269837220809, 560.8921464952064, 110.0, 245.96747752497686, 0.0, 396.6106403010388, 550.0], [491.9349550499537, 110.0, 396.6106403010388, 311.1269837220809, 440.0, 396.6106403010388, 0.0, 220.0], [440.0, 245.96747752497686, 245.96747752497686, 491.9349550499537, 491.9349550499537, 550.0, 220.0, 0.0]]","[[0.0, 685.9674775249769, 1056.6106403010388, 1166.6106403010388, 1015.9674775249769, 1056.6106403010388, 660.0, 440.0], [685.9674775249769, 0.0, 862.5781178260156, 972.5781178260156, 330.0, 862.5781178260156, 465.96747752497686, 245.96747752497686], [1056.6106403010388, 862.5781178260156, 0.0, 550.0, 1192.5781178260156, 660.0, 396.6106403010388, 616.6106403010388], [1166.6106403010388, 972.5781178260156, 550.0, 0.0, 1302.5781178260156, 110.0, 506.6106403010388, 726.6106403010388], [1015.9674775249769, 330.0, 1192.5781178260156, 1302.5781178260156, 0.0, 1192.5781178260156, 795.9674775249769, 575.9674775249769], [1056.6106403010388, 862.5781178260156, 660.0, 110.0, 1192.5781178260156, 0.0, 396.6106403010388, 616.6106403010388], [660.0, 465.96747752497686, 396.6106403010388, 506.6106403010388, 795.9674775249769, 396.6106403010388, 0.0, 220.0], [440.0, 245.96747752497686, 616.6106403010388, 726.6106403010388, 575.9674775249769, 616.6106403010388, 220.0, 0.0]]"
1024C905,376,110,"[900, 900]",410.0,False,False,"[(440, 330), (550, 110), (110, 330), (330, 330), (770, 220), (110, 440), (220, 220), (660, 330)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 245.96747752497686, 330.0, 110.0, 347.85054261852173, 347.85054261852173, 245.96747752497686, 220.0], [245.96747752497686, 0.0, 491.9349550499537, 311.1269837220809, 245.96747752497686, 550.0, 347.85054261852173, 245.96747752497686], [330.0, 491.9349550499537, 0.0, 220.0, 669.1038783328041, 110.0, 155.56349186104046, 550.0], [110.0, 311.1269837220809, 220.0, 0.0, 453.54161881794266, 245.96747752497686, 155.56349186104046, 330.0], [347.85054261852173, 245.96747752497686, 669.1038783328041, 453.54161881794266, 0.0, 695.7010852370435, 550.0, 155.56349186104046], [347.85054261852173, 550.0, 110.0, 245.96747752497686, 695.7010852370435, 0.0, 245.96747752497686, 560.8921464952064], [245.96747752497686, 347.85054261852173, 155.56349186104046, 155.56349186104046, 550.0, 245.96747752497686, 0.0, 453.54161881794266], [220.0, 245.96747752497686, 550.0, 330.0, 155.56349186104046, 560.8921464952064, 453.54161881794266, 0.0]]","[[0.0, 465.96747752497686, 829.1051106789831, 1049.1051106789832, 711.9349550499537, 919.5090963429195, 673.5416188179427, 220.0], [465.96747752497686, 0.0, 855.07258820396, 1075.07258820396, 245.96747752497686, 945.4765738678964, 699.5090963429195, 245.96747752497686], [829.1051106789831, 855.07258820396, 0.0, 220.0, 1101.040065728937, 401.5309693860173, 155.56349186104046, 609.1051106789831], [1049.1051106789832, 1075.07258820396, 220.0, 0.0, 1321.040065728937, 245.96747752497686, 375.56349186104046, 829.1051106789831], [711.9349550499537, 245.96747752497686, 1101.040065728937, 1321.040065728937, 0.0, 1191.4440513928732, 945.4765738678964, 491.9349550499537], [919.5090963429195, 945.4765738678964, 401.5309693860173, 245.96747752497686, 1191.4440513928732, 0.0, 245.96747752497686, 699.5090963429195], [673.5416188179427, 699.5090963429195, 155.56349186104046, 375.56349186104046, 945.4765738678964, 245.96747752497686, 0.0, 453.54161881794266], [220.0, 245.96747752497686, 609.1051106789831, 829.1051106789831, 491.9349550499537, 699.5090963429195, 453.54161881794266, 0.0]]"
